labels,all_crashes,number_of_crashes,center_lat,center_lng
2131,0,2,55.893267,37.662645499999996
2137,0,2,55.8551515,37.4374745
2138,0,3,55.705678,37.76453033333333
2139,0,2,55.887602,37.661921500000005
2152,0,2,55.612474500000005,37.4941275
2154,0,2,55.7918935,37.589604
2155,0,2,55.6545265,37.521803
2157,0,2,55.831616999999994,37.6420035
2159,0,4,55.7762125,37.540352999999996
2162,0,2,55.606221000000005,37.7429565
2163,0,2,55.654253999999995,37.6193815
2169,0,2,55.629486,37.5991845
2171,0,2,55.7081795,37.8102045
2174,4,2,55.616555000000005,37.78018
2177,0,2,55.8466235,37.36079
2204,0,2,55.7768265,37.747102999999996
2205,1,4,55.699645000000004,37.5664455
2218,0,2,55.851758000000004,37.396114499999996
2219,0,2,55.801085,37.5818465
2224,0,2,55.679826,37.8491825
2226,0,2,55.701662999999996,37.475218
2234,0,2,55.679251,37.642711500000004
2245,0,2,55.761086500000005,37.838754
2246,0,2,55.664167500000005,37.4802715
2247,0,2,55.754047,37.569916
2254,0,2,55.7386665,37.4920895
2270,0,2,55.791435,37.574492500000005
2273,0,2,55.7049605,37.6176275
2274,0,2,55.632808,37.4454025
2276,0,2,55.6457875,37.4517865
2277,0,4,55.81379025,37.39281
2280,0,2,55.792479,37.5586995
2281,0,2,55.7170525,37.900016
2282,0,2,55.736138499999996,37.698898
2285,0,2,55.6562725,37.8389315
2289,0,4,55.80281725,37.63616125
2291,0,3,55.716904,37.744703666666666
2296,0,2,55.550628,37.542638
2297,0,2,55.795947,37.496681499999994
2298,0,2,55.7240045,37.736540500000004
2305,0,2,55.6428755,37.360849
2308,0,2,55.6041115,37.669351
2309,0,2,55.795187,37.799272
2315,0,2,55.6780685,37.625389999999996
2324,0,2,55.5751575,37.6530595
2332,0,2,55.806945999999996,37.504792
2333,0,2,55.614862,37.605429
2335,0,2,55.711628000000005,37.6217685
2343,0,2,55.8060295,37.549215
2354,0,3,55.880803666666665,37.441091666666665
2357,0,2,55.7193155,37.511084499999996
2359,0,2,55.728998000000004,37.446937
2360,0,2,55.7070585,37.730865
2361,0,2,55.69207350000001,37.272701
2363,0,2,55.752429,37.5320915
2373,0,3,55.761766333333334,37.53980766666667
2378,0,2,55.748773,37.5605605
2385,0,2,55.764524,37.578295499999996
2390,0,3,55.82583266666666,37.833666666666666
2401,0,2,55.663172,37.617016
2413,0,2,55.7080675,37.818219
2418,0,2,55.7413385,37.862078499999996
2424,0,3,55.848965666666665,37.419423
2426,0,2,55.6804915,37.513804500000006
2430,1,2,55.666182500000005,37.650302499999995
2436,0,2,55.770315,37.474671
2442,2,6,55.88972416666667,37.5867035
2446,1,2,55.6395695,37.45883
2448,0,2,55.880261000000004,37.533985
2449,0,4,55.5953845,37.60285675
2453,0,2,55.592963999999995,37.29242
2454,0,2,55.747399,37.651557499999996
2456,0,2,55.859156,37.448997
2467,0,2,55.618333500000006,37.3900365
2469,0,2,55.719068,37.7034525
2472,0,2,55.801932,37.513493499999996
2473,1,2,55.573640999999995,37.637379499999994
2476,0,2,55.898645,37.4239665
2490,0,2,55.714453500000005,37.590472500000004
2502,0,2,55.5880895,37.5432925
2510,0,3,55.738004000000004,37.525666666666666
2520,0,2,55.843720000000005,37.3559675
2527,0,2,55.8285165,37.3538055
2529,0,2,55.8522635,37.4396625
2533,0,3,55.665647,37.75266433333333
2534,0,2,55.652547,37.395303999999996
2537,1,3,55.743798,37.841606
2538,0,2,55.8798155,37.72262
2544,0,2,55.576986000000005,37.5903225
2553,0,3,55.847383666666666,37.37343533333333
2554,0,3,55.75293,37.58303033333333
2556,0,2,55.752781999999996,37.6051925
2571,0,2,55.733046,37.61774
2574,0,2,55.7768925,37.529587
2577,0,2,55.773528999999996,37.622037
2581,0,2,55.802617,37.799110999999996
2590,0,2,55.7754115,37.819732
2592,0,2,55.877198,37.4893215
2597,0,2,55.669591999999994,37.454442
2606,0,4,55.76301375,37.734523499999995
2608,0,2,55.984513,37.172997499999994
2616,0,2,55.836292,37.413447000000005
2620,0,2,55.745201,37.570442
2626,0,2,55.7465085,37.5560925
2635,0,2,55.742018,37.4978885
2645,0,3,55.629489666666665,37.517119666666666
2658,0,2,55.586689,37.6627795
2666,0,2,55.859785,37.4673645
2681,0,2,55.514218,37.35469
2682,0,2,55.6356695,37.4636525
2688,0,2,55.77587,37.4932965
2701,0,2,55.582353,37.68133
2702,0,3,55.70092033333333,37.93226466666667
2704,0,2,55.756586,37.584143
2707,0,2,55.722218999999996,37.575254
2713,0,2,55.875293,37.529694
2715,0,2,55.734970000000004,37.627776999999995
2724,0,2,55.784317,37.625572500000004
2731,0,2,55.611759500000005,37.491285
2738,0,2,55.7810745,37.369952
2739,0,2,55.6620735,37.6335275
2751,0,2,55.7634345,37.603417
2752,0,3,55.90484033333333,37.54284366666667
2760,0,2,55.8540735,37.781473
2782,0,2,55.73088,37.6091465
2789,0,2,55.793229999999994,37.564874
2792,0,2,55.692544999999996,37.735135
2799,0,3,55.79407633333333,37.494546
2800,1,2,55.878717,37.6995795
2803,0,3,55.75912233333333,37.61174466666667
2806,0,2,55.6213385,37.4798695
2810,0,4,55.7952695,37.70901275
2827,0,2,55.7989565,37.7749765
2829,0,2,55.6470015,37.5749
2833,0,2,55.827304999999996,37.824785000000006
2841,0,2,55.842603,37.3935825
2858,0,2,55.859050999999994,37.5094055
2859,0,2,55.811519000000004,37.3982925
2860,0,2,55.602657,37.3302235
2869,0,2,55.7205965,37.7007755
2873,0,2,55.77197150000001,37.651889499999996
2875,0,2,55.777604999999994,37.52632
2880,0,5,55.659467,37.5627708
2895,0,2,55.726732,37.6083145
2897,0,3,55.779053,37.46089
2911,0,2,55.65508,37.414272999999994
2913,0,2,55.701499999999996,37.749500999999995
2919,0,2,55.7379505,37.762868999999995
2931,0,2,55.793236,37.8028875
2932,0,2,55.6381255,37.5231705
2935,0,2,55.787342499999994,37.538362500000005
2937,0,3,55.87485933333333,37.433953333333335
2940,0,2,55.640474499999996,37.623759
2949,0,2,55.853559,37.5846845
2951,0,2,55.5947465,37.736470999999995
2956,0,2,55.736549499999995,37.4847295
2958,0,2,55.805068000000006,37.396737
2962,0,2,55.88166,37.5666815
2967,0,2,55.7958445,37.584223
2969,0,2,55.7501285,37.816475499999996
2982,0,2,55.694410500000004,37.556092
2984,0,2,55.725550999999996,37.655801
2987,0,2,55.595682999999994,37.59610000000001
2989,0,2,55.6425725,37.5263305
3023,0,2,55.6123535,37.59492
3029,0,2,55.813373,37.566526
3051,0,3,55.83271633333333,37.453490333333335
3063,1,2,55.5863495,37.2670895
3083,0,2,55.7908685,37.48187
3090,0,2,55.702569499999996,37.463985
3097,0,2,55.7045075,37.635431999999994
3100,0,3,55.84210866666667,37.492479
3117,0,3,55.80132533333334,37.40779633333333
3119,0,3,55.73316333333333,37.624372
3130,1,2,55.686899499999996,37.5353695
3136,0,2,55.622844,37.595424
3141,0,4,55.77467825,37.53993175
3150,0,2,55.795359,37.713162
3165,0,2,55.651635999999996,37.7265355
3171,0,2,55.876614000000004,37.4289555
3176,0,2,55.620227,37.607832
3190,0,4,55.781594500000004,37.6703595
3193,0,2,55.8084925,37.829494999999994
3206,0,2,55.693766499999995,37.620996500000004
3212,0,2,55.6080265,37.536217
3215,0,2,55.700740499999995,37.831227999999996
3217,0,2,55.648182500000004,37.741068
3220,0,3,55.720425,37.673263666666664
3223,0,2,55.751360500000004,37.4123575
3227,0,2,55.77469,37.5933695
3228,0,2,55.781786,37.4556435
3231,0,2,55.8717265,37.646707500000005
3239,0,2,55.5807735,37.701516
3245,0,2,55.665541000000005,37.749088
3253,0,2,55.800304499999996,37.331639499999994
3257,0,2,55.793350000000004,37.810457
3259,0,2,55.82421050000001,37.435419499999995
3269,0,2,55.611569,37.598637499999995
3272,0,2,55.5752395,37.609822
3278,0,2,55.895066,37.671636500000005
3284,0,2,55.601378,37.325728
3289,0,2,55.984030000000004,37.152913
3297,0,2,55.677285,37.858817
3313,0,2,55.8956795,37.661717499999995
3314,0,2,55.700368999999995,37.626172999999994
3317,0,2,55.7887815,37.711552999999995
3325,0,2,55.65419,37.598396
3332,0,2,55.709171,37.618813
3337,0,2,55.578605499999995,37.6852405
3343,0,2,55.747203,37.7624025
3344,1,3,55.854123,37.501259
3358,0,2,55.864072,37.6057555
3365,0,2,55.653473,37.777589
3371,0,3,55.83925933333334,37.481178
3376,0,2,55.6845285,37.623206499999995
3381,0,2,55.7533375,37.777546
3388,0,2,55.898049,37.587833
3391,0,2,55.6895665,37.5473535
3400,0,2,55.7303455,37.735054500000004
3401,0,2,55.8029845,37.78467
3402,0,2,55.877140499999996,37.5862245
3406,0,3,55.787397,37.675094333333334
3408,0,2,55.602457,37.589518
3425,0,2,55.784543,37.599506500000004
3439,0,2,55.719705,37.451062
3462,0,2,55.746722500000004,37.6819625
3473,0,2,55.770523,37.6473195
3474,0,2,55.6998615,37.7515605
3488,0,2,55.922939,37.545358
3492,0,2,55.620063,37.717706
3494,0,2,55.773565,37.710173999999995
3528,0,2,55.746617,37.6665455
3529,0,2,55.9016285,37.619258
3532,0,2,55.846515,37.349015
3543,0,2,55.7552635,37.8185945
3544,0,2,55.828956000000005,37.3944515
3545,0,2,55.60236,37.726492500000006
3546,0,2,55.790959,37.3739375
3549,0,4,55.79819025,37.72898725
3561,0,2,55.894855,37.68199
3562,0,2,55.575539500000005,37.5881605
3563,0,2,55.844374,37.453357999999994
3568,0,2,55.855224,37.6822905
3573,0,2,55.980945,37.1741615
3576,1,3,55.72607266666667,37.83975733333334
3594,1,2,55.8460755,37.670021500000004
3595,0,2,55.778377,37.581718
3605,1,2,55.804443500000005,37.839848
3609,0,2,55.738198,37.770143000000004
3618,0,2,55.756082,37.5486305
3628,0,2,55.611411000000004,37.720222
3629,0,3,55.70227633333333,37.732158
3660,0,2,55.799339,37.502566
3670,0,2,55.694462,37.5666925
3673,0,3,55.886117,37.58581266666667
3681,0,2,55.809456999999995,37.4620645
3687,1,3,55.70054366666667,37.620838666666664
3694,0,2,55.734196499999996,37.8548475
3696,0,2,55.8786815,37.634257500000004
3698,0,2,55.713698,37.385830999999996
3706,0,2,55.792137999999994,37.637271999999996
3714,0,2,55.673914999999994,37.6011585
3715,0,2,55.823032,37.823314999999994
3718,0,2,55.655700499999995,37.495501000000004
3720,0,2,55.691807,37.4697675
3723,0,2,55.5850335,37.471785
3728,0,2,55.780009,37.742945500000005
3734,0,2,55.786314000000004,37.7278715
3737,0,2,55.852092,37.4521455
3744,0,2,55.798452499999996,37.381164
3750,0,2,55.8484665,37.3553875
3754,0,2,55.7533555,37.6115655
3757,0,3,55.898007,37.593008
3759,1,3,55.662774666666664,37.43206133333333
3763,0,3,55.860221,37.495694
3766,0,2,55.6974065,37.56121
3771,0,2,55.749141,37.501123
3774,0,2,55.6370385,37.673824999999994
3778,0,2,55.655207000000004,37.7597525
3783,0,2,55.841623999999996,37.455315999999996
3801,0,2,55.749491500000005,37.4297335
3802,0,2,55.7097905,37.655505500000004
3803,0,3,55.851252,37.354066333333336
3804,0,2,55.5437845,37.584491
3812,0,2,55.851174,37.5195335
3816,0,4,55.73379175,37.4056205
3834,0,2,55.805426499999996,37.70695
3836,0,2,55.672883999999996,37.449458
3841,0,2,55.7381045,37.586825000000005
3849,0,2,55.711374,37.730366000000004
3857,0,3,55.809015,37.63684633333333
3871,0,2,55.697893,37.462027
3872,0,2,55.703509499999996,37.8168565
3876,0,3,55.77629366666667,37.585347666666664
3877,0,2,55.768772999999996,37.631918
3880,0,2,55.878834499999996,37.557567
3884,0,4,55.76771525,37.5257215
3891,0,2,55.7350365,37.656921499999996
3899,0,2,55.6765225,37.764532
3908,0,2,55.7126225,37.796026499999996
3909,0,2,55.680409499999996,37.6335385
3912,0,3,55.684582999999996,37.655500333333336
3920,0,2,55.751746999999995,37.717839999999995
3930,0,2,55.5809675,37.6718295
3932,0,5,55.6969258,37.805654600000004
3988,0,2,55.648252,37.540417500000004
3992,0,4,55.812432,37.79844025
4005,0,2,55.804989500000005,37.5159285
4007,0,2,55.75408,37.236432
4010,0,2,55.591302999999996,37.5305735
4012,0,2,55.651587,37.741905
4014,0,2,55.808645999999996,37.4762585
4015,0,2,55.7322755,37.671217999999996
4024,0,2,55.652178,37.828889000000004
4031,1,2,55.814066,37.502120500000004
4042,0,2,55.804142,37.509244499999994
4053,0,2,55.8056675,37.5127265
4058,0,4,55.668597000000005,37.74052375
4065,0,3,55.707018000000005,37.668188666666666
4072,0,2,55.5972015,37.603154
4074,0,3,55.752777,37.50100833333333
4075,0,2,55.6159645,37.720999500000005
4077,0,2,55.6446525,37.674302499999996
4083,0,2,55.7099445,37.747677
4089,1,2,55.7913085,37.6163935
4101,0,2,55.641200999999995,37.801096
4114,1,2,55.766943999999995,37.601223
4123,0,2,55.794734500000004,37.573591
4131,0,2,55.585637,37.713688
4133,0,2,55.6806,37.624381
4144,0,2,55.6999065,37.401913500000006
4145,0,2,55.79677,37.799245
4151,0,2,55.566304,37.560657500000005
4152,0,3,55.81504966666667,37.638427
4157,0,2,55.802668,37.517951
4158,0,2,55.88747,37.587430999999995
4168,0,3,55.71171666666667,37.666025
4170,0,2,55.60942,37.608878000000004
4192,0,2,55.905712,37.5879245
4193,0,2,55.715321,37.738980999999995
4201,0,3,55.801916,37.526232
4202,0,2,55.7412875,37.655393000000004
4205,0,2,55.6762145,37.5054415
4208,1,3,55.791762,37.550758
4210,0,2,55.722995499999996,37.6938665
4211,0,2,55.774473,37.711794499999996
4213,0,2,55.7091705,37.389516
4217,0,2,55.7829805,37.481097500000004
4230,0,2,55.703011000000004,37.669941
4237,0,2,55.7058825,37.3936145
4239,0,2,55.8381835,37.4163545
4243,0,2,55.61422,37.488119499999996
4244,0,2,55.818536,37.638629
4246,3,2,55.572522,37.656583999999995
4250,0,2,55.738295,37.4367875
4251,0,2,55.6728565,37.748879
4258,0,3,55.747265999999996,37.494717666666666
4289,0,2,55.7156925,37.883900999999994
4293,0,2,55.789936,37.5551265
4298,0,2,55.5724005,37.660178
4306,0,2,55.7208775,37.6223425
4326,0,2,55.6384705,37.353097
4332,0,2,55.7939535,37.582469
4341,0,2,55.7224425,37.4505635
4346,0,2,55.737824,37.5844915
4354,0,2,55.7057225,37.662029000000004
4358,0,2,55.774443000000005,37.697825
4360,0,3,55.650865,37.55471
4363,0,2,55.868479,37.4075515
4367,1,2,55.755786,37.369136999999995
4374,0,2,55.749962499999995,37.435366
4378,0,2,55.665411,37.429824499999995
4394,0,2,55.743815,37.5713535
4395,0,5,55.6791062,37.5325544
4411,0,2,55.571948500000005,37.6692975
4430,0,2,55.833123,37.396281
4438,0,2,55.895066,37.673428
4445,0,2,55.787026,37.6776605
4447,0,2,55.611984,37.54078749999999
4469,0,2,55.6459695,37.753277
4478,0,2,55.640702,37.6555
4485,0,2,55.739279499999995,37.531346
4489,1,2,55.5977775,37.7437235
4500,0,2,55.6490295,37.447988499999994
4505,0,2,55.766217,37.653150499999995
4506,0,2,55.757407,37.5946945
4524,0,2,55.865114,37.498784
4537,0,2,55.973107999999996,37.1826965
4541,0,2,55.811274999999995,37.504272
4547,0,4,55.8102485,37.7996285
4556,0,3,55.83245933333333,37.57232333333334
4564,1,3,55.75221366666667,37.817366
4580,0,2,55.725862,37.459989
4599,0,2,55.689995499999995,37.413522
4604,0,2,55.67102,37.551538
4605,0,4,55.778572,37.523471
4608,0,2,55.802561999999995,37.537735
4619,0,2,55.587635,37.544623
4623,0,2,55.755236499999995,37.84240749999999
4625,0,3,55.585521,37.67816666666667
4630,0,2,55.8560425,37.7772615
4638,0,2,55.6604425,37.416183000000004
4650,1,2,55.7121055,37.8374455
4660,0,2,55.7952775,37.543764499999995
4663,0,2,55.702771999999996,37.785298
4665,0,2,55.864307,37.547520000000006
4672,0,2,55.692197,37.6217045
4683,0,2,55.752752,37.574374
4686,0,2,55.641912500000004,37.346526
4695,0,2,55.721273499999995,37.699392
4697,0,3,55.718203333333335,37.570367000000005
4706,0,2,55.868355,37.591502500000004
4709,0,2,55.794418,37.3540735
4727,0,3,55.69952766666667,37.83041266666667
4738,0,3,55.908837,37.554527666666665
4754,0,2,55.860607,37.562513
4760,1,2,55.805893999999995,37.6370735
4769,0,2,55.673790999999994,37.797314
4771,0,2,55.605566,37.74161
4772,0,2,55.643308000000005,37.454447
4779,0,7,55.983553,37.14678014285714
4788,0,2,55.694824499999996,37.4931945
4791,0,2,55.864322,37.42608
4795,0,2,55.700384,37.73263
4827,0,2,55.782595,37.729851
4835,0,2,55.723893000000004,37.4489435
4856,0,2,55.635866500000006,37.7010605
4857,0,2,55.6897205,37.484391
4861,0,3,55.80661333333333,37.5816
4871,0,3,55.74869733333333,37.582748
4881,0,2,55.758865,37.556692999999996
4890,0,2,55.6955895,37.808842
4891,0,2,55.784622,37.577759
4897,0,2,55.745159,37.4228455
4899,0,2,55.847620500000005,37.7936445
4909,0,2,55.596562,37.725758
4928,0,3,55.862872,37.54951366666667
4933,0,2,55.7273065,37.6807185
4934,0,2,55.726944,37.4646985
4936,0,2,55.844651,37.392289500000004
4944,0,3,55.70450733333333,37.76629666666667
4946,0,2,55.761738,37.7689575
4947,0,2,55.799903,37.5034455
4950,0,3,55.899964,37.62773033333333
4952,0,2,55.709582,37.593096
4964,0,2,55.7337345,37.42424
4970,1,2,55.612623,37.490286499999996
4996,0,2,55.8610375,37.691533
5027,0,4,55.611712749999995,37.72186325
5029,0,3,55.89883733333333,37.586907
5038,0,2,55.760222999999996,37.407176
5045,0,2,55.804199499999996,37.7822025
5046,1,2,55.5925395,37.524147
5057,2,2,55.68842050000001,37.6184965
5063,0,2,55.5958015,37.3037445
5068,0,2,55.7782805,37.4576175
5085,0,2,55.6803005,37.8502015
5088,0,2,55.5508405,37.5547835
5089,0,2,55.5816225,37.703318499999995
5098,0,2,55.760353,37.561021999999994
5101,1,3,55.809658,37.637726
5102,0,2,55.866814,37.475642
5107,0,2,55.594479500000006,37.602205
5110,0,2,55.850662,37.451899
5111,0,2,55.801950500000004,37.712469999999996
5114,0,2,55.8131315,37.5826785
5115,0,2,55.7078135,37.649986
5121,1,2,55.757458,37.632878
5123,0,2,55.662578999999994,37.5536515
5124,0,2,55.705042,37.634815
5125,0,2,55.679072500000004,37.510323
5129,0,2,55.7166925,37.796321500000005
5157,0,2,55.725796,37.6705635
5160,0,2,55.7328675,37.542965499999994
5178,0,3,55.819253,37.639314
5179,0,2,55.767388,37.6210285
5181,1,2,55.7028175,37.621612999999996
5195,0,2,55.728494,37.545691
5198,0,2,55.62342,37.609275
5200,0,2,55.6445195,37.583209499999995
5207,0,2,55.8017695,37.636199000000005
5216,0,2,55.637904,37.510677
5220,1,2,55.717064,37.401822499999994
5229,0,3,55.778852,37.58115266666667
5233,0,2,55.753054,37.639171
5234,0,2,55.72892,37.55834
5241,0,2,55.8568375,37.6848275
5256,0,2,55.579427,37.684124999999995
5263,0,5,55.7714508,37.8190786
5277,0,2,55.847322000000005,37.423618
5280,0,2,55.609742,37.718059999999994
5287,0,2,55.691465,37.8604265
5303,0,2,55.706236000000004,37.758964
5306,0,2,55.650419,37.759538
5313,0,3,55.74637466666667,37.55179866666666
5335,0,2,55.792449000000005,37.639621500000004
5341,0,2,55.7877645,37.560121
5364,0,2,55.754433500000005,37.8183425
5366,0,2,55.6884265,37.545712
5369,0,2,55.633002000000005,37.761002000000005
5396,0,2,55.6203905,37.613604499999994
5398,0,2,55.810702500000005,37.637433
5409,0,2,55.7598485,37.611008
5410,0,2,55.738443000000004,37.679618500000004
5411,0,2,55.8432805,37.368536
5413,0,2,55.910631499999994,37.583451
5418,0,2,55.7276085,37.473710499999996
5422,0,2,55.809689500000005,37.7806145
5426,0,2,55.5804915,37.596835
5442,0,2,55.72134,37.574959
5445,1,2,55.841193000000004,37.664018999999996
5469,0,2,55.869951,37.440092
5470,0,2,55.652156500000004,37.8365065
5476,0,4,55.75151575,37.71719375
5481,0,3,55.5415,37.50306866666667
5488,0,3,55.83177633333333,37.572963333333334
5496,0,2,55.6385975,37.459050000000005
5501,0,2,55.8164745,37.405191
5507,0,2,55.851519999999994,37.422239000000005
5510,0,2,55.885352,37.719862500000005
5521,0,2,55.7606335,37.736813999999995
5525,0,3,55.653708333333334,37.83737933333333
5526,0,5,55.807335,37.408355
5527,0,2,55.767877,37.5387705
5538,0,2,55.71148,37.819528000000005
5542,0,2,55.772029,37.590633499999996
5561,1,3,55.676755666666665,37.762302
5569,0,2,55.6766315,37.5657645
5592,0,3,55.63275633333333,37.444421
5596,0,2,55.8784645,37.546602500000006
5605,0,2,55.768951,37.691902999999996
5606,0,3,55.951242,37.55427366666667
5610,0,3,55.80673,37.83973233333333
5612,0,3,55.66116066666667,37.740605
5622,0,3,55.851943,37.45145566666667
5669,0,2,55.7695035,37.369464
5677,0,2,55.629022500000005,37.617284
5678,1,3,55.819054,37.49765766666667
5688,0,2,55.703404000000006,37.815859
5690,0,2,55.7968755,37.584132
5692,0,2,55.638219,37.691297000000006
5694,0,2,55.806075,37.72549
5696,0,2,55.686107,37.622665
5705,0,2,55.763018,37.3692655
5729,0,2,55.8806435,37.7232475
5745,0,3,55.65105866666667,37.50658766666667
5750,0,2,55.627083999999996,37.709316
5768,0,3,55.79635366666667,37.769294
5777,0,2,55.847409999999996,37.382832
5791,0,2,55.846491,37.435731000000004
5801,0,3,55.745829,37.60057933333333
5807,0,2,55.907423,37.541233000000005
5810,0,2,55.7844195,37.701725499999995
5818,0,2,55.848735,37.356294500000004
5823,0,2,55.734976,37.509867
5824,0,2,55.8627655,37.6960605
5859,0,3,55.90542533333333,37.58728966666666
5866,0,2,56.005547,37.204513500000004
5888,0,2,55.804724,37.707165
5894,0,2,55.730270000000004,37.7443295
5904,0,2,55.803469500000006,37.385391
5908,0,2,55.660470000000004,37.839639
5911,0,2,55.658148499999996,37.5415385
5920,0,2,55.868316500000006,37.556275
5928,0,2,55.7952685,37.7081625
5953,0,2,55.7977985,37.3803485
5955,0,2,55.732266499999994,37.831512000000004
5962,0,2,55.6588265,37.7692205
5968,0,3,55.610895,37.717166
6005,0,2,55.7915135,37.686860499999995
6010,0,2,55.650222,37.6599205
6020,0,3,55.634523,37.699509666666664
6025,0,2,55.7935585,37.819109499999996
6029,0,3,55.728745,37.49323
6068,0,2,55.609275,37.7669245
6069,0,2,55.767354499999996,37.822033
6070,0,2,55.817516999999995,37.391131
6079,0,2,55.814826,37.3900635
6081,0,2,55.698781999999994,37.501101500000004
6093,0,2,55.6016535,37.502571
6114,0,2,55.8203625,37.750145
6131,0,2,55.6876375,37.603578
6133,0,2,55.6440865,37.656223999999995
6137,0,2,55.810840999999996,37.8394245
6151,0,2,55.813641000000004,37.502598
6160,0,2,55.756423,37.692756
6178,0,2,55.807075499999996,37.615841
6197,1,2,55.628741000000005,37.5988195
6199,0,2,55.7435045,37.583896
6203,0,2,55.706569,37.730913
6211,0,2,55.678884999999994,37.482895
6214,0,2,55.744703,37.8518325
6237,0,2,55.882130000000004,37.446964
6240,0,2,55.7321095,37.604887000000005
6255,0,2,55.867515999999995,37.67714
6271,1,3,55.805478,37.513432333333334
6275,0,2,55.5872645,37.5467635
6285,0,2,55.865466,37.5051625
6289,1,2,55.726104,37.460525
6294,0,2,55.575587999999996,37.605723999999995
6297,0,2,55.702908,37.5075335
6311,0,2,55.676441,37.506015500000004
6316,0,2,55.74710949999999,37.5824795
6317,0,2,55.8851655,37.687043
6350,0,2,55.5462185,37.5852905
6378,0,2,55.703860500000005,37.8328315
6379,0,2,55.732245500000005,37.612246999999996
6398,0,2,55.805321,37.636199
6411,0,2,55.7244,37.827552999999995
6415,0,2,55.746282,37.558656
6434,0,2,55.5763005,37.593085
6436,0,2,55.693554500000005,37.5364205
6451,0,2,55.645191,37.451952500000004
6461,0,2,55.615274,37.659733
6475,0,2,55.752489499999996,37.573462000000006
6479,0,2,55.8410665,37.384296500000005
6481,0,2,55.757365,37.7468995
6488,0,2,55.656442,37.493747
6497,0,2,55.766956,37.8327835
6498,1,2,55.733275,37.712218
6502,1,2,55.873725,37.536158
6519,0,2,55.6874925,37.4290895
6526,0,2,55.8793255,37.485899
6527,0,2,55.686878,37.602768
6563,1,2,55.6814435,37.624215
6564,0,2,55.6836335,37.7377795
6570,0,3,55.808301666666665,37.57072433333333
6579,0,2,55.551874999999995,37.587265
6591,0,2,55.862004,37.347089
